motusTagID,markerNumber,runID,recvDeployName,tagDepLon,tagDepLat,recvLat,recvLon,max.runLen,ts.h
30150,2Y,63649612,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T21:43:52Z
30150,2Y,63649615,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T21:46:24Z
30150,2Y,63649618,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T21:47:52Z
30150,2Y,63649622,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T21:50:09Z
30150,2Y,63649623,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T21:50:44Z
30150,2Y,63649626,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T21:52:38Z
30150,2Y,63649629,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-24T21:54:12Z
30150,2Y,63649628,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-24T21:54:24Z
30150,2Y,63649630,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-24T21:55:53Z
30150,2Y,63649638,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-24T22:00:34Z
30150,2Y,63649640,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T22:00:53Z
30150,2Y,63649644,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T22:03:38Z
30150,2Y,63649650,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-24T22:07:39Z
30150,2Y,63649653,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-24T22:11:52Z
30150,2Y,63649654,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T22:12:00Z
30150,2Y,63649658,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-24T22:15:16Z
30150,2Y,63649659,Grand_Isle,-90.0625,29.1846,29.25,-90,22,2019-04-24T22:20:00Z
30150,2Y,63649660,Grand_Isle,-90.0625,29.1846,29.25,-90,24,2019-04-24T22:20:56Z
30150,2Y,63649663,Grand_Isle,-90.0625,29.1846,29.25,-90,28,2019-04-24T22:30:54Z
30150,2Y,63649664,Grand_Isle,-90.0625,29.1846,29.25,-90,42,2019-04-24T22:33:09Z
30150,2Y,63649666,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-04-24T22:40:51Z
30150,2Y,63649667,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-24T22:42:47Z
30150,2Y,63649669,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-24T22:44:53Z
30150,2Y,63649671,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-24T22:46:16Z
30150,2Y,63649673,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T22:47:44Z
30150,2Y,63649677,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T22:49:37Z
30150,2Y,63649681,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-04-24T22:52:29Z
30150,2Y,63649686,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T22:54:51Z
30150,2Y,63649689,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T22:56:21Z
30150,2Y,63649695,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T22:59:14Z
30150,2Y,63649699,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T23:01:07Z
30150,2Y,63649701,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-24T23:02:53Z
30150,2Y,63649705,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-24T23:04:38Z
30150,2Y,63649707,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T23:05:36Z
30150,2Y,63649711,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T23:07:29Z
30150,2Y,63649713,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-24T23:09:28Z
30150,2Y,63649719,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T23:12:07Z
30150,2Y,63649723,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T23:14:01Z
30150,2Y,63649722,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-24T23:14:23Z
30150,2Y,63649725,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-24T23:16:08Z
30150,2Y,63649727,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T23:17:06Z
30150,2Y,63649730,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-24T23:20:14Z
30150,2Y,63649731,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-04-24T23:20:29Z
30150,2Y,63649735,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-24T23:23:53Z
30150,2Y,63649736,Grand_Isle,-90.0625,29.1846,29.25,-90,22,2019-04-24T23:28:39Z
30150,2Y,63649737,Grand_Isle,-90.0625,29.1846,29.25,-90,23,2019-04-24T23:29:37Z
30150,2Y,63649739,Grand_Isle,-90.0625,29.1846,29.25,-90,27,2019-04-24T23:39:11Z
30150,2Y,63649741,Grand_Isle,-90.0625,29.1846,29.25,-90,30,2019-04-24T23:39:44Z
30150,2Y,63649743,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-04-24T23:47:14Z
30150,2Y,63649745,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-24T23:47:45Z
30150,2Y,63649747,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-24T23:51:30Z
30150,2Y,63649749,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T23:51:35Z
30150,2Y,63649752,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-24T23:53:27Z
30150,2Y,63649751,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-24T23:53:51Z
30150,2Y,63649756,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-24T23:59:15Z
30150,2Y,63649760,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T00:03:05Z
30150,2Y,63649762,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T00:05:21Z
30150,2Y,63649767,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T00:08:04Z
30150,2Y,63649768,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T00:08:51Z
30150,2Y,63649773,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T00:11:20Z
30150,2Y,63649777,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T00:13:14Z
30150,2Y,63649780,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T00:15:07Z
30150,2Y,63649781,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T00:15:35Z
30150,2Y,63649783,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-25T00:18:06Z
30150,2Y,63649791,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T00:21:51Z
30150,2Y,63649793,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T00:23:05Z
30150,2Y,63649795,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-25T00:25:43Z
30150,2Y,63649797,Grand_Isle,-90.0625,29.1846,29.25,-90,12,2019-04-25T00:28:38Z
30150,2Y,63649799,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-25T00:30:15Z
30150,2Y,63649801,Grand_Isle,-90.0625,29.1846,29.25,-90,45,2019-04-25T00:41:50Z
30150,2Y,63649800,Grand_Isle,-90.0625,29.1846,29.25,-90,64,2019-04-25T00:43:46Z
30150,2Y,63649803,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-04-25T00:55:42Z
30150,2Y,63649809,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-04-25T01:03:50Z
30150,2Y,63649811,Grand_Isle,-90.0625,29.1846,29.25,-90,12,2019-04-25T01:04:39Z
30150,2Y,63649813,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T01:08:50Z
30150,2Y,63649815,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T01:09:04Z
30150,2Y,63649816,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T01:10:56Z
30150,2Y,63649817,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T01:12:51Z
30150,2Y,63649820,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T02:37:12Z
30150,2Y,63649821,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-04-25T02:47:15Z
30150,2Y,63649822,Grand_Isle,-90.0625,29.1846,29.25,-90,13,2019-04-25T02:51:57Z
30150,2Y,63649825,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T03:05:59Z
30150,2Y,63649831,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T03:28:02Z
30150,2Y,63649834,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T03:30:18Z
30150,2Y,63649842,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:19:56Z
30150,2Y,63649845,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T20:22:04Z
30150,2Y,63649847,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:23:02Z
30150,2Y,63649855,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T20:27:42Z
30150,2Y,63649856,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:28:35Z
30150,2Y,63649858,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:29:33Z
30150,2Y,63649860,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:30:32Z
30150,2Y,63649861,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:32:03Z
30150,2Y,63649863,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T20:33:15Z
30150,2Y,63649865,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:34:32Z
30150,2Y,63649869,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:36:25Z
30150,2Y,63649868,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T20:36:48Z
30150,2Y,63649870,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T20:37:34Z
30150,2Y,63649873,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-04-25T20:41:13Z
30150,2Y,63649877,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T20:41:49Z
30150,2Y,63649881,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-25T20:45:39Z
30150,2Y,63649883,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-25T20:46:42Z
30150,2Y,63649887,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:49:18Z
30150,2Y,63649892,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:51:48Z
30150,2Y,63649897,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T20:54:17Z
30150,2Y,63649895,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-04-25T20:55:48Z
30150,2Y,63649899,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-04-25T20:57:40Z
30150,2Y,63649901,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:00:02Z
30150,2Y,63649903,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:00:48Z
30150,2Y,63649905,Grand_Isle,-90.0625,29.1846,29.25,-90,22,2019-04-25T21:05:12Z
30150,2Y,63649904,Grand_Isle,-90.0625,29.1846,29.25,-90,23,2019-04-25T21:06:20Z
30150,2Y,63649909,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-04-25T21:15:49Z
30150,2Y,63649908,Grand_Isle,-90.0625,29.1846,29.25,-90,29,2019-04-25T21:16:54Z
30150,2Y,63649911,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-04-25T21:20:32Z
30150,2Y,63649913,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-25T21:24:41Z
30150,2Y,63649915,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-04-25T21:25:06Z
30150,2Y,63649917,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:27:47Z
30150,2Y,63649919,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:28:46Z
30150,2Y,63649922,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-25T21:32:19Z
30150,2Y,63649927,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-25T21:34:22Z
30150,2Y,63649929,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-04-25T21:36:32Z
30150,2Y,63649933,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:39:17Z
30150,2Y,63649935,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:40:16Z
30150,2Y,63649938,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T21:42:32Z
30150,2Y,63649943,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T21:44:17Z
30150,2Y,63649944,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:44:32Z
30150,2Y,63649948,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:47:32Z
30150,2Y,63649953,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:50:25Z
30150,2Y,63649955,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:52:18Z
30150,2Y,63649956,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T21:53:17Z
30150,2Y,63649959,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:54:50Z
30150,2Y,63649964,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:57:32Z
30150,2Y,63649967,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T21:59:02Z
30150,2Y,63649969,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T22:00:02Z
30150,2Y,63649972,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-25T22:03:17Z
30150,2Y,63649975,Grand_Isle,-90.0625,29.1846,29.25,-90,17,2019-04-25T22:05:50Z
30150,2Y,63649977,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-04-25T22:07:24Z
30150,2Y,63649979,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-04-25T22:11:20Z
30150,2Y,63649980,Grand_Isle,-90.0625,29.1846,29.25,-90,21,2019-04-25T22:13:09Z
30150,2Y,63649982,Grand_Isle,-90.0625,29.1846,29.25,-90,51,2019-04-25T22:22:42Z
30150,2Y,63649984,Grand_Isle,-90.0625,29.1846,29.25,-90,30,2019-04-25T22:22:54Z
30150,2Y,63649986,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-25T22:31:08Z
30150,2Y,63649988,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-25T22:34:26Z
30150,2Y,63649990,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T22:34:31Z
30150,2Y,63649993,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-04-25T22:38:18Z
30150,2Y,63649996,Grand_Isle,-90.0625,29.1846,29.25,-90,14,2019-04-25T22:41:05Z
30150,2Y,63649998,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-25T22:42:28Z
30150,2Y,63650002,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T22:46:01Z
30150,2Y,63650007,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T22:48:30Z
30150,2Y,63650010,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T22:50:00Z
30150,2Y,63650012,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T22:50:59Z
30150,2Y,63650013,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T22:51:47Z
30150,2Y,63650016,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T22:53:17Z
30150,2Y,63650021,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T22:56:32Z
30150,2Y,63650026,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T22:58:17Z
30150,2Y,63650027,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T22:58:30Z
30150,2Y,63650029,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T23:00:00Z
30150,2Y,63650031,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T23:01:02Z
30150,2Y,63650032,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T23:01:45Z
30150,2Y,63650040,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-25T23:05:46Z
30150,2Y,63650045,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-04-25T23:09:35Z
30150,2Y,63650046,Grand_Isle,-90.0625,29.1846,29.25,-90,20,2019-04-25T23:11:31Z
30150,2Y,63650048,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-25T23:14:02Z
30150,2Y,63650051,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-25T23:17:05Z
30150,2Y,63650054,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-25T23:19:31Z
30150,2Y,63650053,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-25T23:19:32Z
30150,2Y,63650056,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-25T23:23:13Z
30150,2Y,63650055,Grand_Isle,-90.0625,29.1846,29.25,-90,43,2019-04-25T23:29:03Z
30150,2Y,63650057,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-25T23:30:55Z
30150,2Y,63650059,Grand_Isle,-90.0625,29.1846,29.25,-90,19,2019-04-25T23:37:20Z
30150,2Y,63650061,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-25T23:39:27Z
30150,2Y,63650067,Grand_Isle,-90.0625,29.1846,29.25,-90,14,2019-04-25T23:47:14Z
30150,2Y,63650074,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-26T00:08:02Z
30150,2Y,63650078,Grand_Isle,-90.0625,29.1846,29.25,-90,20,2019-04-26T00:21:47Z
30150,2Y,63650079,Grand_Isle,-90.0625,29.1846,29.25,-90,18,2019-04-26T00:30:15Z
30150,2Y,63650084,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-26T01:08:45Z
30150,2Y,63650085,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-26T01:10:30Z
30150,2Y,63650088,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-26T01:17:44Z
30150,2Y,63650090,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-26T01:20:15Z
30150,2Y,63650091,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-26T01:24:20Z
30150,2Y,63650095,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-26T01:46:03Z
30150,2Y,63650099,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-26T02:06:02Z
30150,2Y,63650101,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-26T02:09:05Z
30150,2Y,63650103,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-26T02:11:12Z
30150,2Y,63650108,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-26T02:24:26Z
30150,2Y,63650111,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-04-26T02:40:29Z
30150,2Y,63650112,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-04-26T02:45:10Z
30150,2Y,63650117,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-04-26T03:00:51Z
30150,2Y,63650120,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-27T21:27:43Z
30150,2Y,63650122,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T21:28:29Z
30150,2Y,63650123,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-27T21:29:46Z
30150,2Y,63650126,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-04-27T21:33:40Z
30150,2Y,63650127,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-04-27T21:33:52Z
30150,2Y,63650133,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T21:38:45Z
30150,2Y,63650143,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-27T21:44:10Z
30150,2Y,63650144,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-04-27T21:46:22Z
30150,2Y,63650146,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-27T21:48:04Z
30150,2Y,63650149,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-04-27T21:50:56Z
30150,2Y,63650150,Grand_Isle,-90.0625,29.1846,29.25,-90,24,2019-04-27T21:53:57Z
30150,2Y,63650152,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-04-27T21:55:52Z
30150,2Y,63650154,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-27T21:59:52Z
30150,2Y,63650156,Grand_Isle,-90.0625,29.1846,29.25,-90,31,2019-04-27T22:06:45Z
30150,2Y,63650157,Grand_Isle,-90.0625,29.1846,29.25,-90,35,2019-04-27T22:08:44Z
30150,2Y,63650159,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-27T22:13:33Z
30150,2Y,63650162,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-27T22:18:07Z
30150,2Y,63650164,Grand_Isle,-90.0625,29.1846,29.25,-90,14,2019-04-27T22:20:13Z
30150,2Y,63650168,Grand_Isle,-90.0625,29.1846,29.25,-90,13,2019-04-27T22:24:55Z
30150,2Y,63650170,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-27T22:26:20Z
30150,2Y,63650174,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T22:29:43Z
30150,2Y,63650177,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T22:32:12Z
30150,2Y,63650178,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-27T22:34:25Z
30150,2Y,63650180,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T22:34:41Z
30150,2Y,63650183,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T22:36:59Z
30150,2Y,63650184,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-04-27T22:38:58Z
30150,2Y,63650190,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-27T22:41:59Z
30150,2Y,63650193,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T22:43:42Z
30150,2Y,63650194,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-27T22:44:24Z
30150,2Y,63650195,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T22:45:29Z
30150,2Y,63650196,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-27T22:46:27Z
30150,2Y,63650200,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T22:48:29Z
30150,2Y,63650202,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T22:49:28Z
30150,2Y,63650206,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T22:51:21Z
30150,2Y,63650205,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-27T22:53:01Z
30150,2Y,63650208,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2019-04-27T22:56:00Z
30150,2Y,63650210,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-27T22:57:28Z
30150,2Y,63650214,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2019-04-27T23:02:56Z
30150,2Y,63650213,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-04-27T23:03:11Z
30150,2Y,63650215,Grand_Isle,-90.0625,29.1846,29.25,-90,44,2019-04-27T23:13:59Z
30150,2Y,63650217,Grand_Isle,-90.0625,29.1846,29.25,-90,41,2019-04-27T23:14:55Z
30150,2Y,63650221,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-27T23:24:23Z
30150,2Y,63650219,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-27T23:24:51Z
30150,2Y,63650226,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T23:28:56Z
30150,2Y,63650223,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2019-04-27T23:30:37Z
30150,2Y,63650228,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-04-27T23:31:59Z
30150,2Y,63650230,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-04-27T23:35:35Z
30150,2Y,63650237,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T23:39:27Z
30150,2Y,63650240,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T23:40:26Z
30150,2Y,63650243,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-27T23:42:42Z
30150,2Y,63650247,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T23:43:43Z
30150,2Y,63650249,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-27T23:45:13Z
30150,2Y,63650250,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T23:46:12Z
30150,2Y,63650252,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-27T23:47:44Z
30150,2Y,63650254,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T23:48:41Z
30150,2Y,63650258,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T23:50:57Z
30150,2Y,63650260,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-27T23:52:57Z
30150,2Y,63650264,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T23:55:13Z
30150,2Y,63650267,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T23:57:41Z
30150,2Y,63650268,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-27T23:57:42Z
30150,2Y,63650271,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-28T00:00:11Z
30150,2Y,63650269,Grand_Isle,-90.0625,29.1846,29.25,-90,12,2019-04-28T00:01:32Z
30150,2Y,63650273,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-28T00:02:03Z
30150,2Y,63650276,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2019-04-28T00:08:50Z
30150,2Y,63650278,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2019-04-28T00:09:17Z
30150,2Y,63650280,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-28T00:13:33Z
30150,2Y,63650282,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-28T00:16:21Z
30150,2Y,63650281,Grand_Isle,-90.0625,29.1846,29.25,-90,35,2019-04-28T00:21:14Z
30150,2Y,63650284,Grand_Isle,-90.0625,29.1846,29.25,-90,30,2019-04-28T00:22:49Z
30150,2Y,63650286,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-04-28T00:30:56Z
30150,2Y,63650290,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-28T00:34:41Z
